*Vertices 5301
324440293 157042531
326054560 15271419
326054560 29646177
326054560 93259719
326054560 188043254
326054560 469218793
326054560 585968039
326054560 708429391
327510902 67006908
327900613 9993142
327900613 15271419
327900613 22598920
327900613 52491055
327900613 76286424
327900613 132104173
327900613 161612145
327900613 183148817
327900613 188047458
327900613 197602470
327900613 242341704
327900613 256598881
327900613 300796010
327900613 321266890
327900613 348430064
327900613 379114417
327900613 381666513
327900613 446143453
327900613 454200724
329103684 92403540
331312863 22598920
331312863 92403540
331312863 309800578
331312863 425380217
331312863 487416678
331875962 92403540
332389973 31102741
332389973 388842116
332389973 610896066
332699729 429808930
332699729 1130868744
335208230 187536784
335832794 67002064
335832794 439062828
336406661 1062916164
336406661 1084115989
337161930 22598920
337161930 439062828
337161930 1133943835
340346783 104566770
340346783 146215776
340346783 187536784
340364061 92403540
340396112 140030010
341339579 215216086
341339579 451033303
344525772 29646177
344525772 188043254
344525772 632742781
344525772 1089293960
346829273 22598920
346829273 43775439
346829273 104566770
346829273 187536784
347274232 298459779
348430064 327900613
349204176 6684602
349204176 12179872
349204176 15271419
349204176 22985259
349204176 55532545
349204176 84596057
349204176 86561552
349204176 105429377
349204176 110273768
349204176 115955798
349204176 117755159
349204176 134803800
349204176 183148817
349204176 188043254
349204176 197347453
349204176 213061611
349204176 215216086
349204176 290723075
349204176 388348486
349204176 416351352
349204176 417770099
349204176 422226730
349204176 423613846
349204176 425263052
349204176 428117425
349204176 436612105
349204176 450630648
349204176 451033303
349204176 451370524
349204176 510047880
349204176 522582939
349204176 547680256
349204176 595539789
349204176 632742781
349204176 702727668
349204176 835342567
349204176 852611210
349204176 913455692
349204176 920600658
349204176 1042842432
349626625 197347453
349929809 104566770
350791585 160466484
351555225 15271419
351555225 22598920
351555225 29646177
351555225 74156552
351555225 105429377
351555225 110273768
351555225 111924058
351555225 131435310
351555225 134803800
351555225 152905850
351555225 209733883
351555225 210459173
351555225 286841761
351555225 293394867
351555225 295788103
351555225 407101499
351555225 510047880
351555225 632742781
351555225 787115406
351555225 1031110604
353768504 93378883
353768504 124578978
353768504 160466484
353768504 183148817
353768504 187536784
353768504 215216086
353768504 295788103
353768504 471992869
353768504 495077879
354818247 1204191037
361097511 56326516
361097511 81056258
361097511 212175167
361097511 215216086
361097511 290723075
361097511 308672071
361097511 381960133
361097511 410941537
361097511 440128266
361097511 499717759
361097511 791874462
361097511 1030992019
361746019 194896850
361784332 37539436
361784332 56326516
361784332 157042531
361784332 187536784
361784332 232560751
361784332 321425967
363251033 108557681
363251033 131197741
363251033 133447001
363251033 212953427
363251033 471093612
363830865 252688673
364111442 92403540
364277230 835342567
364323869 215216086
364323869 451370524
364323869 835342567
364323869 868757713
364323869 930035833
364851614 7773732
364851614 56326516
364851614 157042531
364851614 206615715
365372541 15271419
365372541 428263137
365372541 792517914
365383515 157042531
365622635 471093612
368579486 7773732
369537903 417190929
369537903 810793700
369537903 877925696
370193929 92403540
370625229 29646177
370625229 47588692
370625229 54864334
370625229 93378883
370625229 104566770
370625229 105429377
370625229 110273768
370625229 115955798
370625229 131197741
370625229 146215776
370625229 152905850
370625229 157042531
370625229 295168932
370850929 92403540
370850929 272876921
370850929 425380217
370850929 428261162
370850929 487416678
373579998 74156552
373947833 15271419
373947833 74544145
373947833 163025432
373947833 256598881
373947833 377389027
373947833 403461794
373947833 439062828
373947833 594960544
373947833 622239105
374488191 7046912
374488191 22598920
374488191 412112516
374488191 471093612
377304816 92403540
377389027 31102741
377389027 74544145
377389027 92403540
377389027 160466484
377389027 373947833
377389027 420995289
377389027 885222252
377914761 15271419
377914761 157042531
377914761 187536784
377914761 425380217
377914761 930035833
378009515 22203964
379114417 69892452
379114417 110273768
379114417 202555952
379114417 327900613
379114417 706819428
380015773 187536784
380015773 288148846
380172348 56326516
380172348 92403540
380172348 422226730
380172348 425380217
380172348 451033303
380172348 455775628
380172348 706819428
380319760 15271419
380319760 29646177
380319760 56326516
380319760 92403540
380319760 105429377
380319760 134803800
380319760 152905850
380319760 215216086
380319760 233287464
380319760 425263052
380319760 425380217
380319760 471093612
380319760 517400735
380319760 546039069
380319760 595539789
380319760 632742781
380319760 835342567
380319760 1065760964
381030516 553617306
381666513 105429377
381666513 327900613
381960133 29646177
381960133 361097511
381960133 599940695
381960133 632742781
382178634 131197741
382178634 202220813
382178634 451397835
382178634 885222252
382178634 900040604
382247829 42754744
383292062 7773732
383292062 56345134
383292062 501094162
383387954 50619779
383387954 425380217
383825758 140030010
383825758 206615715
384753006 92403540
384932218 131197741
384932218 299837277
385868840 17085112
385868840 310496499
386034126 92403540
386034126 194232740
386034126 428261162
386034126 533552597
386779723 39201963
386779723 142238323
387718926 22598920
387971079 146215776
388348486 15271419
388348486 22598920
388348486 105429377
388348486 215216086
388348486 272876921
388348486 349204176
388348486 450630648
388348486 510047880
388348486 600090702
388348486 632742781
388348486 1042842432
388842116 31102741
388842116 174747861
388842116 200293129
388842116 332389973
388842116 486966473
388842116 562250174
388842116 610896066
388842116 787115406
389400082 140030010
389400082 220859239
389400082 1065760964
390759955 22598920
390759955 93378883
390759955 157042531
390759955 706819428
390972554 92403540
391924068 439062828
392676979 92403540
392676979 150026364
393628023 92403540
393628023 104566770
393628023 402866477
394004577 55532545
394004577 157042531
394004577 801510450
394004577 852611210
394233142 55590832
394233142 226964193
394628127 733154665
394814291 29646177
394814291 120720544
394814291 899934248
395014721 69892452
395014721 92403540
396515695 92403540
396618509 92403540
396618509 196514953
396625283 187536784
396898731 27636956
396898731 56326516
396900261 92403540
396900261 120720544
396900261 562250174
397320325 92403540
397320325 104566770
397324373 92403540
397534181 92403540
397534181 433984610
397629967 92403540
399484359 427676471
399572723 92403540
400300086 92403540
401423776 900040604
401423776 977265403
401502696 15873303
401502696 92403540
401502696 104897833
401502696 157042531
401502696 425263052
401502696 440184518
401502696 547680256
401502696 825336607
401502696 835342567
402866477 92403540
402866477 393628023
403461794 373947833
403766373 6684602
403766373 15391421
404069171 92403540
404987270 706819428
405035087 22598920
405035087 74156552
405035087 105429377
405035087 425138781
405140479 599940695
405418046 22598920
405418046 56326516
405418046 115955798
405418046 215216086
405574548 39201963
405574548 64967572
405574548 104566770
405574548 111924058
405574548 131559802
405574548 157042531
405574548 178507135
405574548 187536784
405574548 379296310
406162937 110273768
406162937 197347453
406165467 39201963
406165467 415073613
406165467 522582939
406165467 1205795042
406907214 53025684
406907214 56326516
406907214 81915249
406907214 83236897
406907214 412112516
406907214 479725767
406907214 1065760964
406962616 92403540
406962616 415073613
407101499 22508731
407101499 22598920
407101499 22970058
407101499 81056258
407101499 104566770
407101499 110273768
407101499 111924058
407101499 129515952
407101499 134803800
407101499 146215776
407101499 160466484
407101499 178507135
407101499 262100774
407101499 351555225
407101499 455775628
407101499 510047880
407101499 585968039
407101499 851233315
407101499 899934248
407689676 439062828
407818010 22598920
407818010 37922072
407818010 74544145
407818010 163025432
407818010 228711740
407818010 425263052
407818010 451033303
407818010 548727018
407818010 557215750
407818010 632742781
407844335 92403540
407844335 96338067
408087080 131197741
410044683 207490418
410044683 299837277
410044683 406907214
410044683 862114981
410941537 117755159
410941537 157042531
410941537 209733883
410941537 361097511
410941537 1065760964
411410885 92403540
412112516 22598920
412112516 374138547
412112516 374488191
412112516 406907214
412145728 12179872
412145728 22598920
412145728 221173559
412240393 92403540
412240393 117708359
412601262 126727689
412601262 632742781
413233876 92403540
413233876 425380217
413233876 599940695
413255529 610896066
413255529 885222252
413296140 15271419
413296140 56326516
413296140 92403540
413296140 118667244
413296140 416157197
413296140 471093612
413296140 987068240
413296140 1065760964
413332388 42676920
413332388 92403540
413332388 104775098
413332388 450747981
413332388 597381176
413917055 22203964
413917055 202555952
413917055 471422290
413917055 487416678
414966228 57573169
414966228 95008519
414966228 118339229
415073613 11176152
415073613 22203964
415073613 56326516
415073613 81680710
415073613 113746083
415073613 115955798
415073613 181477746
415073613 406165467
415073613 406962616
415073613 425138781
415073613 425263052
415073613 451033303
415073613 455775628
415073613 471093612
415073613 517400735
415073613 761723172
415900150 15271419
415900150 92403540
415900150 585968039
415900150 851233315
415900150 1004883073
416157197 118667244
416157197 136622745
416157197 233245609
416157197 413296140
416157197 425380217
416157197 440184518
416157197 471093612
416194495 769985
416194495 113746083
416194495 286841761
416194495 422226730
416194495 455775628
416351352 74156552
416351352 105429377
416351352 117708359
416351352 188043254
416351352 215216086
416351352 349204176
416351352 513726022
416351352 632742781
416351352 835342567
416351352 851233315
416502198 29646177
416502198 108557681
416502198 202220813
417280214 15622858
417735070 15271419
417735070 92403540
417770099 349204176
418024172 110273768
418046391 599940695
418140622 22598920
418140622 585439502
418153325 632742781
418153325 787115406
418247241 92403540
418247241 513726022
418584043 182342223
418762910 157042531
418762910 472778739
418762910 600090702
418762910 787115406
419672622 92403540
420995289 92403540
420995289 104566770
420995289 157042531
420995289 183148817
